CustomerID,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,IncomeGroup,CreditRating,,Occupation,MaritalStatus
3279374,30.24,150,40,0,0,-21,-0.2,1.7,0,44,11,11,2,2,APCBAL410,321,30,32,No,No,No,No,7,5-Low,,Other,Yes
3279394,34.17,1234,45,0,0,-100,-3.7,0,0,0,0,9,3,3,HOUHOU281,259,0,0,No,No,No,No,0,2-High,,Other,Unknown
3279406,29.99,223,40,0,0,-52,0,0,0,0,0,15,1,1,AIRMYR843,428,66,64,Yes,Yes,Yes,No,7,2-High,,Professional,Yes
3279410,42.14,445,40,8,0,199,7.4,0,0,0,0,15,1,1,CHILAG708,428,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3279442,36.12,214,40,18,0,-214,-6.1,8,0,37.7,0,13,1,1,PHIARD610,215,48,0,Yes,Yes,Yes,No,6,2-High,,Other,Yes
3279446,40.81,422,40,30,0,-27,-10.8,7.7,0.3,62,9,11,1,1,NEVLVS702,321,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3279458,48.94,181,50,0,8.7,-44,-8.9,0,0,0,0,11,1,1,FLNPAL904,321,0,0,No,No,No,No,0,2-High,,Other,Unknown
3279462,117.03,760,105,0,0.9,-40,1.8,7.7,0,166.8,10.3,15,1,1,SEASEA206,111,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3279470,49.99,730,60,0,0,210,0,0,0,0,0,11,2,1,SFRSCL408,321,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3279474,43.22,202,45,2,0,-56,-4.2,0,0,0,0,9,1,1,NCRFAY910,259,0,0,No,No,No,No,2,2-High,,Other,No
3279482,24.28,30,20,11,0,-9,-3.9,0,0,0,0,11,2,1,NYCQUE917,321,58,30,No,Yes,Yes,Yes,9,2-High,,Professional,Unknown
3279494,33.99,71,40,0,0,-64,0,0,0,0,0,11,1,1,MIAFTM941,320,42,42,Yes,No,No,No,5,4-Medium,,Other,No
3279498,50.19,548,60,0,0,-154,-0.2,0,0,0,0,13,1,1,NYCNAS516,366,56,54,Yes,Yes,Yes,No,4,2-High,,Crafts,No
3279506,145.18,1318,50,280,0,-307,-89.2,0,0,0,0,15,2,2,NYCQUE917,427,34,36,No,No,No,No,0,3-Good,,Other,Unknown
3279570,81.22,629,48,80,9.9,-629,-177,3.7,0,55.8,36.7,11,2,2,MINMIN612,320,36,32,Yes,Yes,Yes,No,6,3-Good,,Other,No
3279606,38.71,542,10,106,4.3,4,33.6,0,0,0,0,13,3,3,HOUHOU281,366,48,0,Yes,Yes,Yes,No,8,2-High,,Professional,Yes
3279622,93.96,830,60,140,5.2,-110,-42.9,38.3,2,84.4,55,9,2,2,CHIRCK815,258,38,26,No,Yes,Yes,No,6,4-Medium,,Retired,No
3279638,35.09,61,45,0,0.1,20,-0.1,1.3,0,9.4,14,8,1,1,PHXPHX602,225,48,0,No,Yes,Yes,No,9,4-Medium,,Other,Unknown
3279682,38.03,191,50,0,0,-89,3,0.3,0,73.6,9,9,1,1,STLSTL314,258,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3279698,74.31,908,60,64,0.3,408,60.7,4.3,0,205.7,105.3,11,1,1,ATLATL678,236,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3279702,41.31,312,40,28,0.4,274,19.2,0.7,0.7,40.3,3.7,11,1,1,ATLKNO423,320,0,0,No,No,No,No,6,2-High,,Other,No
3279774,34.26,396,40,0,0,74,-0.3,0,0,0,0,9,1,1,MIAFTL954,258,40,0,No,No,No,No,3,2-High,,Other,No
3279782,19.92,552,10,3,0,-146,-9.9,0,0,0,0,13,4,2,NNYROC716,366,54,52,No,No,No,No,7,1-Highest,,Professional,Yes
3279798,43.96,500,45,21,1.3,-381,-9,2.7,0,127.6,48.3,11,1,1,STLSTL314,177,52,52,No,Yes,Yes,No,9,2-High,,Professional,Yes
3279806,6.63,202,8,11,0,168,14.4,1.3,0,50.3,15,13,2,2,NYCMAN917,366,44,50,No,No,No,No,5,1-Highest,,Other,Yes
3279822,54.39,553,40,99,0,-97,-20.6,14.3,0,89.1,32.7,11,1,1,ATLANE678,222,46,44,Yes,Yes,Yes,No,6,2-High,,Crafts,Yes
3279834,45.02,421,40,32,0,-191,-11,2.3,0.7,96.5,22.3,11,1,1,NCRGRE336,24,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3279858,30.98,361,40,0,0,172,3,0,0,0,0,13,1,1,OMAOMA402,366,26,0,No,No,No,No,1,2-High,,Student,No
3279898,53.31,568,30,64,0,-50,-17,6.7,0,170.4,58.3,9,1,1,MIANDA305,258,50,52,No,No,No,No,5,3-Good,,Other,Yes
3279986,45.5,482,40,28,1.7,-104,1.1,9.3,1.7,116.6,37.3,11,1,1,NYCMAN917,192,64,0,No,No,No,No,4,4-Medium,,Other,No
3280022,54.29,874,60,1,0,297,-0.3,0,0,0,0,13,1,1,DENCOL719,366,0,0,No,No,No,No,0,2-High,,Other,Unknown
3280038,80.64,426,70,64,0.2,224,15.5,0,0,0,0,9,2,2,DALDAL214,258,34,32,Yes,Yes,Yes,No,9,2-High,,Professional,Yes
3280050,50.51,130,30,71,0,36,15.7,0,0,0,0,15,1,1,HARWAT203,427,36,32,Yes,No,Yes,No,7,2-High,,Other,Yes
3280070,53.58,513,60,7,0.3,-111,-2.6,7.3,0.3,96.9,25.3,9,3,2,MILMIL414,258,30,28,No,No,No,No,6,3-Good,,Other,Yes
3280078,34.8,250,40,14,0,-50,-4.8,5,0.3,50.9,14.3,13,2,2,NSHNSH615,366,26,26,No,No,No,No,6,3-Good,,Other,Unknown
3280134,145.4,1374,50,295,1,-94,-37.1,0,0,0,0,11,1,1,FLNCLR813,319,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3280210,30.48,112,40,0,0,-20,-0.5,0,0,0,0,11,1,1,BOSBOS617,319,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3280242,76.89,159,10,57,0,-10,-5.3,0,0,0,0,15,2,2,ATLATL678,426,0,0,No,No,No,No,0,2-High,,Other,Unknown
3280258,75.67,745,95,0,0,-397,-0.7,0,0,0,0,8,3,1,ATLMEM901,257,54,24,No,No,No,No,2,4-Medium,,Crafts,No
3280298,223.44,2102,195,199,0,846,69.1,19.3,0.3,523.7,95.3,13,2,2,CHICHI312,218,0,0,No,No,No,No,0,6-VeryLow,,Other,Unknown
3280342,36.09,409,40,6,0,40,-2.1,0,0,0,0,11,1,1,OHIPSV440,319,50,28,No,No,No,No,2,2-High,,Other,Unknown
3280382,59.86,366,40,67,1.8,-287,-25.9,2.7,0.3,144.6,9.3,13,1,1,NMXLAR956,365,0,0,No,No,No,No,0,2-High,,Other,Unknown
3280386,97.08,675,65,45,0,-17,-6.1,2,0,41.2,8,13,1,1,NYCWOO732,365,0,0,No,No,No,No,6,3-Good,,Other,Unknown
3280406,45.86,340,41,19,0.3,-44,-6.7,2,0.7,6,1.3,8,1,1,SANCRP512,257,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3280458,49.99,538,60,0,0,-310,0,0.3,0,507.7,18,15,1,1,MIAFTL954,400,56,0,No,No,No,No,6,2-High,,Other,Yes
3280466,27.59,251,40,0,0,150,-7.6,11.3,0.3,50,14.3,11,1,1,NEVLVS702,42,0,0,No,No,Yes,No,3,5-Low,,Other,No
3280498,31.11,221,40,2,0.2,54,-1.1,0,0,0,0,8,1,1,NNYBUF716,257,22,0,No,No,No,No,3,2-High,,Other,No
3280502,45.44,222,50,0,1.4,37,-1.4,0,0,0,0,13,1,1,NCRFAY910,365,44,0,No,No,No,No,7,3-Good,,Other,Yes
3280506,59.14,378,49,46,1.9,-63,-17.2,8.3,0,36.1,10,11,1,1,HARWAT203,319,24,0,No,Yes,Yes,No,5,4-Medium,,Other,Unknown
3280562,29.99,25,40,0,0,45,0,0,0,0,0,13,1,1,PHXSCO480,365,48,82,No,No,No,No,9,2-High,,Other,Unknown
3280626,36.6,526,45,0,0.4,-52,-0.9,4,0.7,35.6,37,11,1,1,BOSMAN603,236,0,0,No,No,No,No,0,2-High,,Other,Unknown
3280646,41.38,550,32,52,0,120,18.1,0,0,0,0,8,1,1,FLNTAM813,257,52,52,Yes,Yes,Yes,No,9,4-Medium,,Professional,Yes
3280662,30.2,494,10,57,0,23,-10.7,0,0,0,0,11,2,2,DETTRO248,319,26,22,No,Yes,Yes,No,2,2-High,,Other,Unknown
3280686,61.2,790,45,71,0.1,-105,-18.8,5.3,0,217.7,22,13,1,1,NSHNSH615,362,28,0,No,No,No,No,1,7-Lowest,,Other,No
3280690,31.27,222,40,0,0.7,42,-1.3,0,0,0,0,15,1,1,STLSTL314,426,48,48,Yes,Yes,Yes,No,4,2-High,,Crafts,Yes
3280694,37.95,282,45,8,0,-82,-3,0,0,0,0,13,1,1,NCRNWN757,365,46,0,No,Yes,Yes,No,3,3-Good,,Crafts,No
3280702,38.99,754,45,0,0,-94,0,0,0,0,0,11,1,1,SFRSMO650,319,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3280714,34.61,449,22,48,0,-449,-83.6,7.7,0,2.9,22,15,1,1,BOSBOS508,327,50,24,Yes,Yes,Yes,No,3,4-Medium,,Crafts,No
3280730,206.3,2162,90,298,0,-46,-99.3,91.3,1,718.7,166,11,1,1,NEVLVS702,319,50,50,No,Yes,Yes,No,8,5-Low,,Other,Yes
3280770,113.3,1574,85,122,0,190,53.9,8.7,1,585.4,90,10,1,1,AIRBEA843,318,32,0,No,Yes,Yes,No,3,4-Medium,,Other,No
3280782,54.17,493,50,15,0,123,12.4,0,0,0,0,10,1,1,BOSBOS617,318,28,0,No,No,No,No,6,2-High,,Other,No
3280798,75.58,679,85,0,0.1,-174,-0.6,1.3,0,34.7,14,12,2,1,SANSAN210,364,64,58,Yes,No,No,No,3,3-Good,,Professional,Yes
3280846,126.18,1048,85,143,0.1,61,3.5,1.7,0,227.9,74.7,14,2,2,ATLCHA423,18,0,0,No,No,No,No,0,1-Highest,,Other,Unknown
3280986,79.42,610,60,78,0,-302,-29.1,4.3,0.7,142.2,51,12,1,1,NYCMAN917,168,0,0,No,No,No,No,4,3-Good,,Other,No
3280998,57.16,671,44,62,0.2,205,9.8,0,0,0,0,8,1,1,NCRCHA704,256,32,0,No,No,No,No,4,2-High,,Other,No
3281010,34.99,196,45,0,0,-7,0,2.7,0.7,0.2,0,14,1,1,MIANAP941,114,70,70,No,No,No,No,3,2-High,,Other,Yes
3281018,28.64,44,30,11,0,7,-0.2,0,0,13.3,5,14,1,1,SFRROC916,319,32,0,No,Yes,Yes,No,6,3-Good,,Clerical,No
3281110,79.63,382,83,0,0,134,11.2,5,1,148.9,9,10,1,1,NYCFHD732,318,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3281158,54.16,218,14,92,0.6,-218,-54.2,0,0,0,0,8,1,1,PHXTUC520,122,0,0,No,No,No,No,1,5-Low,,Other,No
3281206,30.73,145,40,0,0,20,-0.7,0,0,0,0,12,1,1,LAXLAG949,364,54,70,No,Yes,Yes,No,9,2-High,,Other,Unknown
3281214,39.79,412,40,25,1,-41,-9.8,0,0,0,0,12,1,1,PHIPHI215,364,32,0,No,No,No,No,3,1-Highest,,Other,No
3281218,10.25,18,10,0,0,-18,-0.2,0,0.3,1.9,0.7,10,3,3,NCRCHE757,318,28,0,Yes,Yes,Yes,No,2,3-Good,,Other,Unknown
3281222,70.62,334,70,0,0,143,-0.6,0,0,0,0,8,4,2,PHXSCO480,256,46,0,Yes,Yes,Yes,No,7,2-High,,Professional,Yes
3281242,34.58,264,30,0,0,42,-1.3,0,0,0,0,10,2,1,LAXLAX213,318,0,0,No,No,No,No,5,2-High,,Other,No
3281274,42.6,187,45,22,0,161,22.8,2.3,0,36.1,14.3,12,1,1,BOSBOS617,37,28,0,No,No,No,No,4,4-Medium,,Clerical,Yes
3281278,87.69,660,85,49,0,-541,-12.1,3.3,0,151.2,17.7,10,2,2,CHILAG630,318,30,28,Yes,No,No,No,6,2-High,,Other,Yes
3281318,44.92,413,60,6,0,255,5.1,9.7,3.3,64,8.3,10,2,1,APCLEE703,315,36,38,No,Yes,Yes,No,7,2-High,,Other,Yes
3281338,30.88,200,40,0,0.6,-71,-0.9,0,0,0,0,12,1,1,APCSIL301,364,40,40,Yes,Yes,Yes,Yes,6,2-High,,Other,Yes
3281342,32.65,87,30,0,0.1,38,-0.7,0,0,0,0,12,1,1,MINMIN612,364,44,40,No,Yes,Yes,No,6,2-High,,Other,Yes
3281362,92.29,1119,80,0,10.9,-489,-4.7,20,0,373.4,61.3,14,2,1,AIRWIL910,188,0,0,No,No,No,No,5,1-Highest,,Other,No
3281374,37.35,464,37,21,0.1,-57,-7.4,0,0,0,0,12,2,1,INDAND765,364,42,42,Yes,Yes,Yes,No,5,5-Low,,Self,Yes
3281378,84.31,699,68,33,0,82,-27.6,13.3,0.7,87.5,44.7,8,1,1,SFRSFR415,135,0,0,No,No,No,No,9,5-Low,,Other,Unknown
3281398,46.84,723,40,13,2.3,172,11.3,5.3,0,28,1.3,10,1,1,FLNCLR813,317,64,62,Yes,No,No,No,2,4-Medium,,Other,Yes
3281430,36.34,254,35,18,0,-11,-6.3,0,0,0,0,14,1,1,ATLKNO423,424,50,0,No,No,No,No,0,2-High,,Other,Unknown
3281486,33,332,25,44,0,-270,-54.3,4.7,0,70.2,19.3,8,1,1,NYCNEW201,255,36,0,Yes,Yes,Yes,No,6,5-Low,,Other,Unknown
3281502,56.33,882,60,0,1.7,19,-0.7,15.3,0.7,253.1,39.7,10,1,1,AIRCOL803,131,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3281510,69.19,1020,45,76,0,184,-2.6,0,0,0,0,8,1,1,NYCBRO917,255,50,0,No,No,No,No,3,6-VeryLow,,Other,Unknown
3281514,33.12,816,21,37,0,-816,-33.1,2,1,225.5,8.3,8,1,1,CHICHI773,226,40,0,No,No,No,No,6,5-Low,,Other,Unknown
3281550,26.9,131,30,0,0.2,-31,6.8,3.3,1,21.8,5.3,10,1,1,DETDET313,317,38,36,Yes,Yes,Yes,No,6,4-Medium,,Other,Yes
3281554,30.61,190,40,1,0,-9,-0.6,0,0,0,0,8,1,1,DALDAL214,255,0,0,No,No,No,No,0,2-High,,Other,Unknown
3281578,10.11,250,10,0,0,-1,-0.1,0,0,0,0,14,3,3,HOUSPR832,424,0,0,No,No,No,No,0,2-High,,Other,Unknown
3281594,57.55,630,40,29,0,416,24.6,3,0,109.9,27.7,12,1,1,NMXABI915,363,NA,NA,No,No,No,No,0,4-Medium,,Other,Unknown
3281626,90.53,552,50,108,3.8,263,53.8,0,0,0,0,8,2,1,STLSPR417,251,36,56,No,No,No,No,4,5-Low,,Other,Yes
3281646,10.66,54,10,0,0.4,-32,-0.7,1,0,6.7,4.7,14,4,3,APCANN443,53,52,54,Yes,Yes,Yes,No,7,1-Highest,,Professional,Yes
3281710,30.87,51,40,0,0,NA,NA,0.7,0,7.4,8,12,2,2,LAXRIV909,363,36,40,Yes,Yes,Yes,No,8,4-Medium,,Other,Yes
3281714,39.36,634,40,22,1.3,238,20.7,1.7,0,151.6,47,10,1,1,NMXLUB806,317,0,0,No,No,No,No,0,3-Good,,Other,Unknown
3281746,30.59,132,30,0,0,18,1.8,0,0,0,0,14,2,2,NNYBUF716,424,46,34,No,Yes,Yes,No,6,1-Highest,,Other,Yes
3281770,54.48,831,57,6,0.5,97,-2.7,0,0,0,0,14,1,1,NMXELP915,13,0,0,No,No,No,No,0,2-High,,Other,Unknown
3281778,107.31,1239,70,140,0.4,-424,-43.3,0,0,0,0,10,1,1,NYCMAN917,317,56,50,Yes,Yes,Yes,No,8,1-Highest,,Professional,Yes
3281810,96.08,766,45,143,1.1,-218,-55.1,2.3,0.3,70.6,37,8,1,1,AIRCOL803,255,48,24,No,No,No,No,8,5-Low,,Other,No
3281826,59.45,822,43,37,0.9,-262,-23.4,0,0,0,0,10,1,1,NMXLAR956,317,42,44,Yes,No,No,No,1,2-High,,Other,Yes
3281850,35.09,176,45,0,0.1,-16,-0.1,0,0,0,0,10,1,1,INDIND317,317,62,64,No,Yes,Yes,No,7,2-High,,Other,No
3281854,53.32,1490,10,86,6.8,752,109.1,0,0,0,0,14,4,3,PHIMER609,424,32,0,Yes,Yes,Yes,No,7,1-Highest,,Other,No
3281862,48.96,331,40,49,0,-242,-19,8.3,0.3,48.8,6.3,12,1,1,NYCBRO917,363,0,0,No,No,No,No,6,7-Lowest,,Other,No
3281890,59.99,283,70,0,0,-109,0,0,0,0,0,14,2,2,OHICIN513,424,48,48,No,Yes,Yes,No,7,2-High,,Self,Yes
3281910,53.66,310,60,0,0,-14,0.3,0,0,0,0,8,2,2,CHICHI773,255,54,48,Yes,Yes,Yes,No,6,2-High,,Crafts,Yes
3281922,30.28,367,35,1,0,-268,-0.3,8.7,0.7,162.5,23,14,2,2,APCBAL410,424,28,0,No,No,No,No,0,4-Medium,,Other,Unknown
3281934,40.62,257,43,0,0,48,-1.6,0,0,0,0,12,1,1,NNYBUF716,363,0,0,No,No,No,No,0,2-High,,Other,Unknown
3281950,35.13,228,40,0,0,-30,-1.1,0,0,0,0,10,1,1,HOUSPR832,317,0,0,No,No,No,No,0,4-Medium,,Other,Unknown
3281962,138.97,1278,81,198,0.7,-81,-64,10.7,0.7,302.5,25.3,10,1,1,LAXONT909,317,54,48,No,No,No,No,4,5-Low,,Other,Unknown
3281966,41.72,322,50,0,0.8,214,7.6,0,0,0,0,8,1,1,DALDAL214,255,20,0,Yes,No,No,No,8,4-Medium,,Other,No
3281970,43.66,530,45,18,1.5,-48,14.5,0,0,0,0,14,1,1,SFRSFR415,424,0,0,No,No,No,No,0,2-High,,Other,Unknown
3281974,333.93,5300,139,1112,3.9,1054,12.4,88,12,1956.2,195.7,14,1,1,SFRSCL408,56,0,0,No,No,No,No,5,5-Low,,Other,No
3281986,57.63,685,60,23,0,79,-7.6,5,0,64.2,23.3,12,1,1,SFRSCL408,363,46,46,Yes,No,No,No,7,3-Good,,Other,No
3282006,30.24,14,40,0,0,-11,-0.2,0,0,0,0,12,1,1,HWIHON808,363,46,46,No,No,No,No,9,2-High,,Other,Yes
3282034,69.66,633,40,136,0,621,87.5,0,0,0,0,8,1,1,SANKIL254,254,0,0,No,No,No,No,0,2-High,,Other,Unknown
3282038,54.33,406,60,3,1.1,496,3.5,3,0,56,23.3,8,4,3,DETROS810,32,0,0,No,No,No,No,0,2-High,,Other,Unknown
3282050,15.7,324,2,32,0,47,15.4,1.7,0,44.3,18.7,14,5,2,NCRGRE336,423,52,0,Yes,Yes,Yes,No,7,3-Good,,Professional,Yes
3282066,73.06,894,74,9,0,648,57.5,22,3.7,145.8,59,10,4,3,DETDET313,160,42,34,No,Yes,Yes,No,1,3-Good,,Other,No
3282098,30.28,193,40,1,0,39,-0.3,0,0,0,0,14,2,2,ATLATL678,422,48,46,No,Yes,Yes,No,7,2-High,,Other,Yes
3282106,32.91,262,40,6,0.5,19,-1.9,0.7,0,43.4,6.3,10,1,1,NCRSPN910,278,26,28,No,No,No,No,2,2-High,,Other,Unknown
3282154,161.49,2311,110,123,0,185,35.6,22,0.7,540.3,249.7,8,1,1,FLNOGC904,38,22,22,Yes,No,No,No,3,2-High,,Other,Unknown
3282158,12.42,473,10,0,2.3,122,0.1,5.3,0.7,273.4,19.7,8,2,2,APCFCH703,254,0,0,No,No,No,No,0,3-Good,,Student,No
3282186,77.13,1110,90,2,2.4,-90,0.6,13.3,0.7,395,55,10,1,1,ATLMAC912,316,68,0,No,Yes,Yes,No,4,5-Low,,Retired,No
3282218,73.31,47,80,0,0.3,-46,-0.3,0,0,0,0,12,1,1,CHINBK847,362,NA,NA,No,No,No,No,0,4-Medium,,Other,Unknown
3282226,39.24,240,45,0,0.1,42,-0.2,0,0,0,0,10,1,1,KCYKCM816,316,28,0,No,No,No,No,3,5-Low,,Other,No
3282262,103.38,1393,95,30,15.2,-206,-17,17.7,0,355.3,24,8,2,1,ATLMEM901,171,40,40,Yes,Yes,Yes,No,6,4-Medium,,Professional,Yes
3282282,30.98,294,40,0,0,43,1,0,0,0,0,10,1,1,FLNCOC407,316,44,44,Yes,No,No,No,8,2-High,,Other,Yes
3282310,153.55,752,40,353,0,-14,-40.3,0,0,0,0,12,1,1,CHILAG630,362,NA,NA,No,No,No,No,0,2-High,,Other,Unknown
3282326,29.99,544,35,0,0,348,0,0,0,0,0,14,1,1,OHIDAY937,409,0,0,No,No,No,No,0,2-High,,Other,Unknown
3282330,30.57,83,30,2,0,-6,0.6,11,0,7.9,10.3,14,1,1,NYCBRO917,247,46,46,Yes,No,No,No,6,2-High,,Crafts,Yes
3282338,105.02,354,47,60,0.3,788,64.8,1.3,0,1.2,1.7,12,2,2,NYCBRO917,20,0,0,No,No,No,No,0,2-High,,Other,Unknown
3282354,14.73,90,10,0,0.5,-81,-3.6,0,0,0,0,8,2,2,APCFCH703,254,0,0,No,No,No,No,0,2-High,,Other,Unknown
3282390,44.4,195,44,0,0,-32,-21.8,8.7,0,24,13.3,14,1,1,LAXCUL310,423,0,0,No,No,No,No,6,3-Good,,Other,Unknown
3282394,37.89,363,42,15,0.2,137,13.7,0,0,0,0,10,1,1,NSHNSH615,316,38,40,Yes,Yes,Yes,No,4,2-High,,Clerical,Yes
3282446,29.99,132,40,0,0,12,0,0,0,0,0,14,1,1,BOSBOS617,423,56,54,Yes,Yes,Yes,No,3,2-High,,Professional,Yes
3282490,43.87,369,30,86,4.1,-212,-10,0.7,0.7,156.1,18,10,5,3,CHICHI773,316,NA,NA,No,No,No,No,0,6-VeryLow,,Other,Unknown
3282526,155.05,1487,60,295,5.1,58,73.8,28.3,1.3,250.7,111.7,14,1,1,NYCNAS516,127,52,48,No,Yes,Yes,No,6,4-Medium,,Other,Yes
3282550,29.99,230,40,0,0,-41,0,0,0,0,0,12,1,1,NMXLAR956,362,30,30,No,Yes,Yes,No,7,4-Medium,,Other,Unknown
3282614,30.08,175,30,0,0,6,0.3,0,0,0,0,10,1,1,INDIND317,316,40,0,No,No,No,No,8,2-High,,Other,Unknown
3282654,30.57,202,30,2,0,-104,-0.6,0,0,0,0,14,1,1,SEAPOR503,423,46,46,Yes,Yes,Yes,No,1,5-Low,,Other,Yes
3282658,44.16,184,31,52,0,-184,-44.2,0,0,12.9,2.3,10,1,1,FLNORL407,316,44,44,Yes,No,No,No,6,5-Low,,Professional,Yes
3282674,50.24,794,60,0,0,-118,-0.2,24.7,1,65.5,36,10,1,1,AIRJAC910,316,NA,NA,No,No,No,No,0,5-Low,,Other,Unknown
3282746,31.09,344,10,81,0,-344,-21.1,3.3,0,60,34,8,4,3,LAXANA714,254,44,42,No,Yes,Yes,No,6,3-Good,,Clerical,Yes
3282770,22.75,995,47,69,0,-45,12.2,0,0,0,0,8,1,1,SANCRP512,253,48,48,No,Yes,Yes,No,6,2-High,,Professional,Unknown
3282830,96.56,1048,60,155,0,228,82.4,0,0,0,0,10,1,1,DALDAL214,316,NA,NA,No,No,No,No,0,2-High,,Other,Unknown
3282834,32.99,30,40,0,2.7,10,2.5,0,0,0,0,8,1,1,SANMCA210,254,72,0,No,No,No,No,4,2-High,,Retired,Yes
3282854,39.94,0,2,0,0.1,0,110.1,0,0,0,0,14,1,1,BIRBIR205,423,48,52,Yes,Yes,Yes,No,2,4-Medium,,Crafts,Yes
3282886,51.79,930,60,18,0,-38,28.4,0,0,0,0,8,1,1,PITCAR412,253,0,0,No,No,No,No,0,2-High,,Other,Unknown
3282910,65.19,128,70,0,0,36,-1.2,0,0,0,0,14,1,1,MIAMIA305,422,0,0,No,No,No,No,0,2-High,,Other,Unknown
3282926,73.73,519,40,118,0,-41,-4.5,0,0,0,0,12,1,1,SANSAN210,361,0,0,No,No,No,No,0,2-High,,Other,Unknown
3282986,76.89,243,85,0,0,127,0.4,6.7,0,42.5,13.7,10,1,1,NYCMAN917,315,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3282998,29.99,28,40,0,0,5,0,0,0,0,0,14,1,1,OHIYNG330,422,52,56,No,Yes,Yes,No,3,2-High,,Professional,Yes
3283002,52.2,464,60,2,0,56,-1.2,0,0,0,0,14,2,2,OHIPSV440,422,30,34,No,No,Yes,No,7,2-High,,Professional,Yes
3283010,33.23,116,40,0,0,42,0.7,0,0,0,0,8,1,1,LAXANA714,253,0,0,No,No,No,No,0,2-High,,Other,Unknown
3283018,31.23,216,40,0,0,70,1.7,0,0,0,0,10,1,1,SFROAK510,302,24,20,No,Yes,Yes,No,1,2-High,,Other,Unknown
3283030,31.98,162,42,0,0,-56,0,0.3,0,3.2,3,12,1,1,MIADEL561,361,48,18,Yes,Yes,Yes,No,6,4-Medium,,Other,Yes
3283054,33.46,348,40,8,0,-90,-3.5,0,0,0,0,10,1,1,MIADFD954,315,52,44,No,No,No,No,6,2-High,,Crafts,Unknown
3283138,61.46,280,60,0,0,96,6.2,6.3,0.3,13.3,12.7,10,1,1,SFROAK510,111,40,76,No,No,Yes,No,9,3-Good,,Other,Unknown
3283142,50.74,336,60,0,0,9,-0.8,0,0,0,0,10,1,1,KCYKCM816,315,32,28,No,No,No,No,0,2-High,,Other,Unknown
3283146,43.59,436,45,22,0,-135,-8.6,0,0,49,11,12,1,1,SANSAN210,361,50,50,Yes,Yes,Yes,No,6,7-Lowest,,Professional,Yes
3283150,32.99,99,40,0,0,-40,-3,0,0,0,0,14,1,1,MINSTP612,422,48,26,No,Yes,Yes,No,5,2-High,,Other,Unknown
3283190,29.99,131,40,0,0,-73,0,0,0,0,0,10,1,1,OKCFTS501,315,26,30,No,No,No,No,5,2-High,,Other,No
3283210,58.21,405,70,0,0,-164,1.8,9.3,0,53.4,42.3,8,1,1,FLNWNP407,253,0,0,No,No,No,No,0,2-High,,Other,Unknown
3283222,170.88,855,43,406,0.2,666,162.1,5,0,248.7,37.3,10,1,1,SEWHDR541,315,40,0,No,No,No,No,5,3-Good,,Other,No
3283234,14.31,0,18,0,0,0,-41.3,0,0,0,0,14,1,1,PHXGLE623,421,40,40,Yes,No,No,No,5,5-Low,,Crafts,Yes
3283262,51.72,643,60,81,0,106,-1.7,0,0,0,0,8,1,1,CHILAS815,253,44,44,Yes,No,No,No,6,2-High,,Crafts,Unknown
3283278,38.62,292,50,0,0.8,-6,1.4,0,0,0,0,8,1,1,NCRFAY910,253,0,0,No,No,No,No,0,2-High,,Other,Unknown
3283306,32.13,81,30,0,0,-19,-1.7,0,0,0,0,8,1,1,FLNTAM813,253,58,36,No,No,No,No,6,2-High,,Other,Unknown
3283314,38.24,119,40,0,0,-119,-8.2,0,0,0,0,8,2,1,LAXING310,253,36,72,No,No,No,No,7,2-High,,Professional,Yes
3283322,9.72,62,14,1,0,-62,-9.7,0,0,3.4,0.3,12,1,1,BOSBOS978,361,0,0,No,No,No,No,0,5-Low,,Other,Unknown
3283326,30.52,312,40,0,0,119,0.4,0,0,0,0,10,1,1,SFRSFR415,315,0,0,No,No,No,No,0,7-Lowest,,Other,Unknown
3283330,59.72,580,70,14,0.6,-188,-3.7,3,0,99.1,6,10,1,1,HOUSPR832,24,28,0,No,Yes,Yes,No,2,5-Low,,Other,Unknown
3283350,93.48,768,70,96,1.6,-20,1.9,20.7,0,153,43.7,12,2,2,APCFCH703,283,28,30,No,Yes,Yes,No,7,2-High,,Professional,No
